0,0,0.050213683,0,0,4.023116589
0.5,1,-0.027133143,0,0,5.173032761
0.666666667,1,-0.038037226,0.333333333,1,4.797534943
0.5,0,-0.206588715,0.25,0,4.280995846
0.6,1,-0.236889273,0,0,0.642722905
0.5,0,-0.191364408,0,0,0.417150706
0.428571429,0,-0.226902694,0,0,0.402715325
0.375,0,-0.490578711,0,0,0.378555536
0.333333333,0,-0.477800786,0,0,0.51650548
0.3,0,-0.777400911,0,0,0.289913714
0.272727273,0,-0.642356455,0,0,0.255926371
0.25,0,-0.698105752,0,0,0.215860888
0.230769231,0,-0.908879876,0,0,0.189309493
0.214285714,0,-1.223822594,0,0,0.972854793
0.2,0,-1.368769765,0,0,0.388125032
0.25,1,-1.320702195,0,0,0.271003485
0.235294118,0,-1.234318256,0,0,0.292032242
0.222222222,0,-1.137517214,0,0,0.338301808
0.210526316,0,-1.64734447,0.2,1,0.276148379
0.3,2,-1.387822032,0.166666667,0,0.243472993
0.285714286,0,-1.651101708,0.142857143,0,0.217872858
0.318181818,1,-1.792359352,0.125,0,0.170646265
0.347826087,1,-1.56575489,0.111111111,0,0.14671582
0.333333333,0,-1.732978463,0.1,0,0.16392453
0.36,1,-1.550261736,0.090909091,0,0.229852036
0.346153846,0,-2.149183989,0.083333333,0,0.120759718
0.37037037,1,-2.120931864,0.076923077,0,0.108946033
0.357142857,0,-1.733201981,0.071428571,0,0.12370576
0.379310345,1,-2.097500801,0.066666667,0,0.164679259
0.366666667,0,-1.849132895,0.125,1,0.213502258
0.387096774,1,-2.31127429,0.117647059,0,0.175443739
0.40625,1,-2.08999753,0.111111111,0,0.206271186
0.424242424,1,-2.405658484,0.157894737,1,0.187232792
0.441176471,1,-2.314167738,0.15,0,0.216477036
0.457142857,1,-2.080596447,0.19047619,1,0.171868876
0.5,2,-2.129431009,0.181818182,0,0.147346482
0.513513514,1,-2.138462067,0.173913043,0,0.259662271
0.552631579,2,-1.934999228,0.166666667,0,0.27587682
0.538461538,0,-2.237974882,0.16,0,0.216427043
0.575,2,-1.792694926,0.153846154,0,0.240456909
0.585365854,1,-1.837466598,0.148148148,0,0.245794624
0.571428571,0,-1.983561635,0.142857143,0,0.195193306
0.581395349,1,-1.643185616,0.137931034,0,0.167840928
0.568181818,0,-1.185666561,0.133333333,0,0.16027391
0.577777778,1,-1.820315719,0.129032258,0,0.167491511
0.565217391,0,-2.340471029,0.125,0,0.154727563
0.553191489,0,-2.437532902,0.121212121,0,0.175017148
0.541666667,0,-2.514343739,0.117647059,0,0.111545421
0.530612245,0,-2.755666018,0.142857143,1,0.22018376
0.52,0,-1.904008269,0.138888889,0,0.243834347
0.568627451,3,-1.821190953,0.135135135,0,0.14985773
0.557692308,0,-1.407843113,0.157894737,1,0.186636388
0.547169811,0,-2.068847895,0.153846154,0,0.216050327
0.537037037,0,-2.565504313,0.15,0,0.15266782
0.563636364,2,-1.669193983,0.146341463,0,0.290303528
0.553571429,0,-1.448927641,0.142857143,0,0.164744705
0.543859649,0,-1.616709948,0.139534884,0,0.234066278
0.534482759,0,-1.633604288,0.159090909,1,0.214109033
0.542372881,1,-2.266542196,0.155555556,0,0.289922029
0.55,1,-2.010858059,0.152173913,0,0.147423476
0.540983607,0,-1.764489412,0.170212766,1,0.191313267
0.548387097,1,-2.140187263,0.166666667,0,0.124614179
0.53968254,0,-1.643268466,0.163265306,0,0.14437519
0.53125,0,-2.225372791,0.16,0,0.106832378
0.523076923,0,-1.548565269,0.176470588,1,0.253414005
0.575757576,4,-1.91021204,0.173076923,0,0.196705401
0.567164179,0,-1.787476778,0.169811321,0,0.211351484
0.558823529,0,-1.733906388,0.166666667,0,0.169137865
0.550724638,0,-1.790834427,0.163636364,0,0.230713353
0.585714286,3,-1.616590023,0.160714286,0,0.18309705
0.591549296,1,-1.583643198,0.157894737,0,0.095968813
0.583333333,0,-1.309326053,0.155172414,0,0.129899308
0.630136986,4,-1.229878068,0.152542373,0,0.159355968
0.837837838,16,-1.365412712,0.15,0,0.243008301
0.92,7,-1.276352525,0.147540984,0,0.186081782
1.013157895,8,-1.325026631,0.14516129,0,0.072897434
1,0,-1.596781015,0.142857143,0,0.137872979
1.205128205,17,-1.072363257,0.140625,0,0.275829196
1.202531646,1,-0.97120589,0.153846154,1,1.575222373
1.25,5,-0.673435152,0.151515152,0,0.566103518
1.308641975,6,-0.736015081,0.149253731,0,0.631615043
1.341463415,4,-0.763911128,0.147058824,0,0.48890233
1.373493976,4,-0.886224329,0.144927536,0,0.39559859
1.630952381,23,-0.410782605,0.142857143,0,0.207234249
1.717647059,9,-0.207742736,0.14084507,0,0.142406166
1.988372093,25,-0.069863215,0.138888889,0,0.261516571
2.172413793,18,0.667784154,0.136986301,0,0.535956979
2.522727273,33,0.969926596,0.135135135,0,0.248854533
2.640449438,13,1.126388192,0.133333333,0,0.108569719
2.911111111,27,1.376583934,0.131578947,0,0.159576371
3.021978022,13,1.236616254,0.142857143,1,0.340047717
3.423913043,40,1.845550418,0.153846154,1,0.423622936
3.559139785,16,1.754925728,0.151898734,0,0.597581446
3.829787234,29,1.860595584,0.15,0,0.39948678
4,20,2.191875696,0.148148148,0,0.54618305
4.40625,43,2.058986187,0.146341463,0,0.388827801
4.762886598,39,2.793642759,0.168674699,2,0.265359581
5.040816327,32,1.871876121,0.166666667,0,0.962008119
5.585858586,59,2.533405781,0.164705882,0,0.646811128
5.93,40,2.675466776,0.162790698,0,0.612200797
6.118811881,25,3.06184721,0.16091954,0,0.434848666
6.323529412,27,2.496487141,0.159090909,0,0.623195291
6.689320388,44,2.926720142,0.157303371,0,0.454786628
6.980769231,37,3.314647675,0.155555556,0,0.273980707
7.019047619,11,3.573411942,0.153846154,0,0.272530198
7.386792453,46,3.839583397,0.152173913,0,0.412320554
7.551401869,25,3.307464123,0.150537634,0,0.221831873
7.759259259,30,3.147600651,0.14893617,0,0.195128411
7.908256881,24,3.788443089,0.147368421,0,0.188788593
8.136363636,33,3.538582563,0.145833333,0,0.186720669
8.414414414,39,3.971184254,0.144329897,0,0.181054905
8.803571429,52,3.165301085,0.142857143,0,0.095963523
9.044247788,36,2.805115461,0.141414141,0,0.162290543
9.122807018,18,3.732121468,0.14,0,0.195518479
9.208695652,19,3.611697197,0.138613861,0,0.179017618
9.612068966,56,3.048091173,0.137254902,0,0.09548635
9.846153846,37,4.071858883,0.13592233,0,0.091872908
9.966101695,24,4.025477409,0.134615385,0,0.216588259
10.1512605,32,3.311355591,0.133333333,0,0.058696579
10.21666667,18,4.124101639,0.132075472,0,0.146128908
10.4214876,35,3.385311842,0.130841121,0,0.203648359
10.52459016,23,3.114802837,0.12962963,0,0.100454986
10.52845528,11,3.943585396,0.128440367,0,0.146509752
10.87903226,54,3.380831718,0.127272727,0,0.26628539
11.152,45,4.164930344,0.126126126,0,0.190992817
11.37301587,39,4.054176807,0.125,0,1.09886086
11.35433071,9,3.6212883,0.123893805,0,0.624306023
11.46875,26,4.245316029,0.122807018,0,0.381476641
11.71317829,43,3.567116261,0.12173913,0,0.430403084
11.76153846,18,3.311115742,0.120689655,0,0.31023261
11.8778626,27,3.911637545,0.11965812,0,0.242582396
12.03787879,33,3.976727486,0.118644068,0,0.322608709
12.45864662,68,3.609661341,0.117647059,0,0.331607133
12.47014925,14,4.206140995,0.116666667,0,0.219726324
12.59259259,29,4.293854713,0.115702479,0,0.198457971
12.80882353,42,3.531402349,0.114754098,0,0.083727792
12.83941606,17,3.613570452,0.113821138,0,0.111650363
12.87681159,18,3.794928312,0.112903226,0,2.258174896
12.97841727,27,3.500691652,0.112,0,0.352324903
13.37857143,69,3.445363283,0.111111111,0,0.244767785
13.78723404,71,3.782120943,0.11023622,0,0.224093795
13.81690141,18,4.497141838,0.109375,0,0.170266211
13.93706294,31,4.147792816,0.108527132,0,0.182343483
14.15972222,46,3.754126787,0.107692308,0,0.088278815
14.20689655,21,4.249628067,0.106870229,0,0.222653672
14.49315068,56,3.65682888,0.106060606,0,0.587668121
14.62585034,34,2.957121611,0.105263158,0,0.261113375
14.83108108,45,3.552050829,0.111940299,1,0.55710423
14.93288591,30,3.575883865,0.111111111,0,0.214483321
15.02,28,3.77402854,0.110294118,0,0.305074632
15.23178808,47,3.572401285,0.109489051,0,0.113026693
15.40131579,41,3.441873074,0.108695652,0,0.144578069
15.49673203,30,4.129751682,0.107913669,0,0.13319169
15.53896104,22,3.540049314,0.107142857,0,0.161423668
15.61290323,27,3.858602047,0.106382979,0,0.100460254
15.67948718,26,4.006363392,0.105633803,0,0.072892904
15.76433121,29,3.578084469,0.104895105,0,0.202130452
15.94936709,45,3.377856493,0.104166667,0,0.208419278
16.13207547,45,3.930333853,0.103448276,0,0.066798933
16.21875,30,3.364048243,0.102739726,0,0.143158779
16.37888199,42,4.296089172,0.102040816,0,0.172549054
16.40740741,21,3.993541479,0.101351351,0,0.099941567
16.4601227,25,4.167744637,0.100671141,0,0.110605806
16.63414634,45,3.678261995,0.1,0,0.191189274
16.72727273,32,3.82277298,0.099337748,0,0.064179674
16.77108434,24,3.937036753,0.098684211,0,0.13281174
16.88622754,36,4.493932724,0.098039216,0,0.820949793
17.10714286,54,3.924260378,0.097402597,0,0.347066969
17.18343195,30,3.793750763,0.096774194,0,0.298608601
17.22941176,25,3.824413538,0.096153846,0,0.137223139
17.29239766,28,3.795264721,0.095541401,0,0.123733819
17.3372093,25,3.740918159,0.094936709,0,0.633123755
17.60693642,64,3.437668562,0.094339623,0,0.210437924
17.75287356,43,4.377987862,0.09375,0,0.339595765
17.93714286,50,3.889187098,0.093167702,0,0.112063833
17.88068182,8,3.896091938,0.092592593,0,0.094011515
17.8700565,16,3.392188311,0.098159509,1,0.31163916
17.88764045,21,3.596473217,0.097560976,0,0.720322728
17.89385475,19,4.080465317,0.096969697,0,0.613936543
17.97222222,32,3.39247632,0.096385542,0,0.506451964
18.0718232,36,4.223124504,0.095808383,0,0.321542859
18.16483516,35,3.592656851,0.095238095,0,0.33419463
18.20218579,25,3.672468662,0.094674556,0,0.223795205
18.24456522,26,4.016011238,0.094117647,0,0.211113647
18.3027027,29,3.803040028,0.093567251,0,0.25558576
18.39247312,35,4.614441872,0.093023256,0,0.439880043
18.3368984,8,4.20856905,0.092485549,0,0.137138098
18.38829787,28,3.935745716,0.091954023,0,0.173224062
18.50793651,41,4.175055027,0.091428571,0,0.145126164
18.63157895,42,3.783220053,0.090909091,0,0.05819935
18.59685864,12,4.071592808,0.09039548,0,0.656351209
18.63020833,25,4.404882908,0.08988764,0,0.291296482
18.75129534,42,3.800182819,0.089385475,0,0.306683719
18.84020619,36,4.668607235,0.088888889,0,0.25322023
18.9025641,31,3.95073843,0.093922652,1,0.141891524
19.10714286,59,4.182351112,0.093406593,0,0.384282589
19.16751269,31,4.497434616,0.092896175,0,0.327124685
19.32323232,50,4.007958889,0.092391304,0,0.302086025
19.3718593,29,4.26295948,0.091891892,0,0.223843634
19.49,43,3.80254817,0.091397849,0,0.130780026
19.6119403,44,3.849123478,0.090909091,0,0.176429018
19.60891089,19,3.779871464,0.090425532,0,0.117241345
19.71921182,42,4.573117256,0.08994709,0,0.074548349
19.7254902,21,4.22521162,0.089473684,0,0.169527248
19.87804878,51,3.846251726,0.089005236,0,0.130369321
19.97087379,39,3.809875965,0.088541667,0,0.166866422
20.02898551,32,4.882222176,0.088082902,0,0.586479306
20.12019231,39,3.105084658,0.087628866,0,0.352927566
20.20095694,37,3.556704998,0.087179487,0,0.192902967
20.21428571,23,3.853504896,0.086734694,0,0.146341741
20.24170616,26,4.256198883,0.086294416,0,0.154780045
20.26886792,26,3.654024363,0.085858586,0,0.096902668
20.31455399,30,4.757623196,0.085427136,0,0.158015594
20.38785047,36,3.890145063,0.085,0,0.182422265
20.34418605,11,4.879082203,0.084577114,0,0.084964924
20.33333333,18,4.012432575,0.084158416,0,0.119121626
20.35023041,24,4.658907413,0.083743842,0,0.438271642
20.5,53,3.631496668,0.083333333,0,0.202639431
20.54794521,31,3.626613855,0.082926829,0,0.150403813
20.70909091,56,3.421885729,0.082524272,0,0.098783173
20.74208145,28,4.213480949,0.082125604,0,0.116429925
20.8018018,34,4.265046597,0.081730769,0,0.176977947
20.82959641,27,4.769178391,0.081339713,0,0.125282079
20.86160714,28,4.266201019,0.080952381,0,0.114311866
20.84888889,18,4.215340614,0.08056872,0,0.199320063
20.86283186,24,4.667235374,0.080188679,0,0.183723152
21,52,4.792019367,0.079812207,0,0.145012498
20.95614035,11,3.550382376,0.079439252,0,0.123482414
21.0349345,39,4.013394356,0.079069767,0,0.034064218
21.08695652,33,3.964498043,0.078703704,0,0.106548198
21.16450216,39,4.052357197,0.078341014,0,0.043191954
21.10775862,8,4.27067709,0.077981651,0,0.028528143
21.17167382,36,4.267823696,0.077625571,0,0.103583641
21.23931624,37,3.617605686,0.077272727,0,0.141316146
21.30212766,36,4.150027752,0.076923077,0,0.124579541
21.32627119,27,4.270969868,0.076576577,0,0.382582158
21.37552743,33,4.175866127,0.076233184,0,0.243846238
21.43697479,36,4.408383846,0.075892857,0,0.255988061
21.44769874,24,3.569041967,0.075555556,0,0.316136688
21.575,52,4.428088188,0.075221239,0,0.176440775
21.57261411,21,3.816114902,0.074889868,0,0.154586911
21.52066116,9,4.024396896,0.074561404,0,0.157452434
21.51028807,19,3.49651742,0.074235808,0,0.130962715
21.60245902,44,3.65931201,0.07826087,1,0.119676016
21.68979592,43,3.780263662,0.077922078,0,0.307256907
21.79268293,47,3.894499063,0.077586207,0,0.197230414
21.82995951,31,3.794340134,0.077253219,0,0.180614159
21.8266129,21,4.523554802,0.076923077,0,0.251123548
21.85542169,29,4.005410671,0.076595745,0,0.25637266
21.96,48,3.729796886,0.076271186,0,0.147943467
21.97211155,25,4.406661034,0.075949367,0,0.367245048
22.04365079,40,4.063119888,0.075630252,0,0.184349522
22.03952569,21,4.13617754,0.075313808,0,0.107531026
22.19291339,61,3.621199608,0.075,0,0.243632227
22.2745098,43,3.548268557,0.074688797,0,0.32705462
22.24609375,15,3.592569828,0.074380165,0,0.253011674
22.30350195,37,3.607824087,0.074074074,0,0.115906626
22.35271318,35,4.335238934,0.073770492,0,0.320092499
22.45945946,50,3.72479105,0.073469388,0,0.120594658
22.48846154,30,3.939227819,0.073170732,0,0.189062446
22.50957854,28,4.157418251,0.072874494,0,0.149991438
22.49236641,18,4.050046921,0.072580645,0,0.127281368
22.46387833,15,4.113587856,0.072289157,0,0.260762215
22.54166667,43,3.5331707,0.072,0,0.236016259
22.57735849,32,4.151607037,0.071713147,0,0.113248475
22.56015038,18,3.537661791,0.071428571,0,0.114256814
22.67041199,52,4.424029827,0.071146245,0,0.392017007
22.69402985,29,3.968108177,0.070866142,0,0.204737082
22.73977695,35,4.208127022,0.070588235,0,0.281264842
22.82222222,45,3.669982672,0.0703125,0,0.264945507
22.79335793,15,4.424274445,0.070038911,0,0.151076064
22.86397059,42,3.102959394,0.069767442,0,0.137129307
22.93772894,43,3.86964035,0.069498069,0,0.561098158
22.90510949,14,3.916744232,0.069230769,0,0.181751743
22.88363636,17,3.863536835,0.068965517,0,0.135649502
23.00362319,56,3.651447535,0.06870229,0,0.106970981
23.08303249,45,3.775704861,0.068441065,0,0.290345401
23.09352518,26,4.129611015,0.068181818,0,0.30494833
23.13261649,34,4.264733791,0.067924528,0,0.111533068
23.11071429,17,4.481987953,0.067669173,0,0.166701704
23.16725979,39,4.18508482,0.06741573,0,0.115027428
23.15957447,21,4.103796959,0.067164179,0,0.148715436
23.12720848,14,4.118587494,0.066914498,0,0.058183234
23.1056338,17,4.202818394,0.066666667,0,1.517822623
23.14385965,34,3.738847494,0.066420664,0,0.16080977
23.21328671,43,3.655583382,0.066176471,0,0.866427064
23.26132404,37,5.022743702,0.065934066,0,0.143139005
23.21875,11,3.793678999,0.065693431,0,0.146463975
23.30449827,48,4.049667835,0.065454545,0,0.206804976
23.31724138,27,4.192219734,0.065217391,0,0.278143793
23.32989691,27,3.920045614,0.064981949,0,0.269307494
23.38356164,39,3.958539248,0.064748201,0,0.188809365
23.41979522,34,3.611896753,0.064516129,0,0.162412807
23.47278912,39,3.86674118,0.064285714,0,0.111379556
23.4440678,15,3.626287222,0.06405694,0,0.155008346
23.4222973,17,3.103325605,0.063829787,0,0.073901564
23.43771044,28,4.131610394,0.06360424,0,0.171980143
23.46644295,32,3.412311792,0.063380282,0,0.064362854
23.47157191,25,3.282002211,0.063157895,0,0.097438246
23.59333333,60,3.210383892,0.062937063,0,0.279027373
23.7076412,58,3.369292259,0.06271777,0,0.359579951
23.8013245,52,3.81405592,0.0625,0,0.266181022
23.80528053,25,4.351433754,0.062283737,0,0.236136571
23.91447368,57,4.051512241,0.062068966,0,0.19370541
23.95737705,37,3.826093197,0.06185567,0,0.24340193
24.02287582,44,4.507242203,0.061643836,0,0.119828932
24.07491857,40,3.357721806,0.061433447,0,0.124621369
24.11038961,35,3.83093977,0.06122449,0,0.227306291
24.09385113,19,4.321024418,0.061016949,0,0.220579922
24.15806452,44,3.710853815,0.060810811,0,0.112594657
24.20257235,38,4.175341606,0.060606061,0,0.277803779
24.18589744,19,4.142044544,0.060402685,0,0.053797092
24.22044728,35,4.589775562,0.060200669,0,0.185653225
24.19745223,17,4.38254118,0.06,0,0.13371411
24.24126984,38,4.196107864,0.059800664,0,0.087378278
24.24367089,25,4.379758358,0.059602649,0,0.213468343
24.26498423,31,3.918577671,0.059405941,0,0.045282353
24.28616352,31,4.280277729,0.059210526,0,0.056431703
24.29780564,28,3.812091351,0.059016393,0,0.124422483
24.278125,18,4.359669209,0.058823529,0,0.207273766
24.30218069,32,4.200895786,0.058631922,0,0.134054318
24.28571429,19,4.055612087,0.058441558,0,0.17056419
24.27863777,22,4.225926399,0.058252427,0,0.213497281
24.38580247,59,4.03516674,0.061290323,1,0.318937004
24.43076923,39,3.544381618,0.061093248,0,0.268853247
24.46625767,36,4.732741833,0.060897436,0,0.512199163
24.43730887,15,3.60222435,0.060702875,0,0.335320115
24.53353659,56,4.470302105,0.060509554,0,0.289812773
24.65045593,63,4.095551968,0.06031746,0,0.206282586
24.67575758,33,4.291841507,0.060126582,0,0.223766178
24.65558912,18,4.43586731,0.059936909,0,0.141406521
24.78313253,67,3.719441891,0.059748428,0,0.260210633
24.78978979,27,3.942794561,0.059561129,0,0.14067255
24.82335329,36,4.033940792,0.059375,0,0.181797907
24.8,17,5.142701626,0.059190031,0,0.144446731
24.83333333,36,4.236650467,0.059006211,0,0.189215899
24.95252226,65,3.787095308,0.058823529,0,0.113971576
25.0147929,46,3.961843252,0.058641975,0,0.218920365
24.97640118,12,4.534183979,0.058461538,0,0.061279509
25.01764706,39,4.309989452,0.058282209,0,0.115700349
25.11143695,57,4.072364807,0.058103976,0,0.116926178
25.17836257,48,4.141502857,0.057926829,0,0.125253826
25.20116618,33,3.009340048,0.05775076,0,0.121353284
25.22383721,33,4.38292551,0.057575758,0,0.04973492
25.27826087,44,3.885284424,0.057401813,0,0.115774788
25.31791908,39,3.96350956,0.057228916,0,0.076934256
25.33429395,31,4.168883801,0.057057057,0,0.092247427
25.41091954,52,4.18968153,0.056886228,0,0.172037542
25.48997135,53,3.342496872,0.056716418,0,0.147242293
25.48857143,25,3.896563053,0.056547619,0,0.091540292
25.44729345,11,3.656535149,0.056379822,0,0.072174743
25.49147727,41,3.478065252,0.056213018,0,0.101050161
25.52407932,37,4.121296406,0.056047198,0,0.168069392
25.52259887,25,4.679288864,0.055882353,0,0.098267473
25.53521127,30,3.989416599,0.055718475,0,0.131088182
25.56460674,36,3.883965015,0.055555556,0,0.1417142
25.66106443,60,3.624329805,0.055393586,0,0.114598759
25.60335196,5,3.234967709,0.055232558,0,0.088993035
25.67688022,52,3.804711103,0.055072464,0,0.110879183
25.70555556,36,4.088656902,0.054913295,0,0.065892562
25.80609418,62,3.894985437,0.054755043,0,0.061943203
25.91436464,65,3.447926044,0.054597701,0,0.083102502
25.88705234,16,4.619859219,0.054441261,0,0.062852293
25.89835165,30,4.049384117,0.054285714,0,0.073510095
25.9369863,40,4.353051662,0.054131054,0,0.1066771
25.93715847,26,4.561545849,0.053977273,0,0.11361213
25.94277929,28,5.038299561,0.053824363,0,0.066746511
25.94565217,27,4.400830269,0.053672316,0,0.165961727
25.9701897,35,4.567332268,0.053521127,0,0.124311954
26.01891892,44,4.001122475,0.053370787,0,0.118376687
26.01078167,23,3.808732033,0.053221289,0,0.112566963
26.0672043,47,4.149113178,0.053072626,0,0.063052431
26.04825737,19,4.193150997,0.052924791,0,0.154864416
26.06417112,32,3.649200916,0.052777778,0,0.099671692
26.05333333,22,4.303012848,0.052631579,0,0.215187177
26.05585106,27,4.983685493,0.052486188,0,0.309126467
26.06100796,28,4.876386642,0.052341598,0,0.270408392
26.05555556,24,4.207622528,0.052197802,0,0.160887271
26.12137203,51,4.612003803,0.052054795,0,0.152325243
26.16578947,43,4.128915787,0.051912568,0,0.105873644
26.18897638,35,4.338682652,0.051771117,0,0.2592794
26.21989529,38,4.016700268,0.051630435,0,0.115000129
26.18798956,14,3.826111317,0.051490515,0,0.025259143
26.21875,38,4.816563129,0.051351351,0,0.069847114
26.3012987,58,4.349028587,0.051212938,0,0.117082812
26.37305699,54,4.031260014,0.051075269,0,0.114055082
26.3875969,32,4.316609383,0.050938338,0,0.089460194
26.37886598,23,4.235532284,0.050802139,0,0.068402685
26.37017995,23,3.28230381,0.050666667,0,0.036245599
26.33076923,11,4.188570499,0.050531915,0,0.065529175
26.342711,31,3.232204914,0.050397878,0,0.111434102
26.37244898,38,4.136900902,0.05026455,0,0.19196859
26.40203562,38,3.916924238,0.050131926,0,0.116492309
26.46192893,50,3.488019466,0.05,0,0.074613608
26.48607595,36,4.781653404,0.049868766,0,0.091324776
26.46969697,20,4.620006084,0.04973822,0,0.039168768
26.47858942,30,4.341146469,0.049608355,0,0.105958819
26.53266332,48,3.484671831,0.049479167,0,0.094974846
26.55639098,36,4.119158745,0.049350649,0,0.123138987
26.595,42,4.576320171,0.049222798,0,0.073698059
26.61845387,36,4.569564342,0.049095607,0,0.16442059
26.64179104,36,4.383601665,0.048969072,0,0.076878123
26.62531017,20,4.676974773,0.048843188,0,0.043712076
26.5990099,16,3.291851521,0.048717949,0,0.041358151
26.55308642,8,4.665441513,0.04859335,0,0.169842556
26.59359606,43,4.117332458,0.048469388,0,0.098418459
26.60687961,32,4.091225624,0.048346056,0,0.093639046
26.59313725,21,3.654776096,0.04822335,0,0.140205532
26.63814181,45,3.842673779,0.048101266,0,0.088073507
26.62195122,20,3.96547389,0.047979798,0,0.070884824
26.61313869,23,3.749901533,0,0,-0.004643157
26.6723301,51,3.902137518,0.5,1,-0.015082072
26.70217918,39,3.80647707,0.666666667,1,-0.021904001
26.72705314,37,4.398298264,0.5,0,-0.015211009
26.75421687,38,3.797140598,0.6,1,-0.028931879
26.79326923,43,4.041896343,0.5,0,-0.041670818
26.82014388,38,4.841441154,0.428571429,0,-0.091682687
26.83732057,34,2.931452036,0.375,0,-0.105054274
26.87112172,41,4.349373341,0.333333333,0,-0.12853983
26.9,39,4.314964771,0.4,1,-0.190909505
26.98099762,61,3.913138151,0.363636364,0,-0.187682375
26.96919431,22,4.522777557,0.333333333,0,-0.281369448
26.95035461,19,4.684654713,0.307692308,0,-0.55844748
26.98349057,41,4.114691734,0.285714286,0,-0.685193717
26.97882353,25,4.712097168,0.266666667,0,-0.693463206
26.99061033,32,4.028105736,0.25,0,-0.720360756
26.96487119,16,4.099459171,0.235294118,0,-1.029839993
27.00233645,43,4.58438921,0.222222222,0,-0.888997197
27.01864802,34,4.066472054,0.210526316,0,-0.97072345
27.04651163,39,3.485814333,0.2,0,-1.355270386
27.11136891,55,4.092073917,0.19047619,0,-1.483288884
27.18055556,57,4.319169998,0.181818182,0,-1.08731544
27.20323326,37,4.305779457,0.173913043,0,-1.498066664
